@RELATION rfTemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Normal,Slurred}

@DATA
0.104881,0.010528,2.962655,0.232868,0.254647,0.562911,0.004330,0.087292,-30.288668,1.759869,-0.098826,0.367058,0.548134,0.137670,0.076909,0.055544,0.103047,0.026233,0.104620,0.172976,0.026017,0.008049,0.000672,0.010685,0.007765,0.064686,0.001315,0.208254,0.000383,0.000537,0.006610,0.020633,0.001654,0.061727,0.031132,0.018270,0.174649,0.026822,0.019205,0.148833,0.003412,0.053644,1.366103,0.345705,0.328904,0.162250,0.191421,0.160781,0.124505,0.111980,0.089441,0.117231,0.123005,0.140433,0.124506,0.013548,0.000854,0.010991,0.004323,0.015981,0.002023,0.061536,0.000434,0.000448,0.006762,0.015222,0.004064,0.013178,Normal
0.094743,0.015875,2.911694,0.213652,0.224648,0.701000,0.011428,0.122458,-27.825301,1.900934,0.084975,0.196781,0.232912,0.028927,0.099451,0.040524,-0.023655,-0.028742,-0.045591,0.006288,-0.099037,0.023660,0.002690,0.019336,0.017438,0.039138,0.003802,0.124327,0.000702,0.003706,0.010512,0.028378,0.005377,0.046234,0.047914,0.017874,0.466358,0.053820,0.038043,0.539488,0.009405,0.130562,2.305833,0.750020,0.718146,0.493287,0.379054,0.345422,0.178857,0.237861,0.234595,0.190610,0.223520,0.188547,0.231513,0.026719,0.004891,0.019704,0.024728,0.025477,0.004794,0.078203,0.001061,0.007154,0.010419,0.025516,0.007328,0.020326,Normal
0.102103,0.011527,2.920107,0.220796,0.234458,0.645328,0.008936,0.126775,-28.513296,1.992042,0.042330,0.159332,0.263353,0.117470,0.158726,0.066659,0.023861,-0.066528,0.022932,0.023768,-0.005616,0.009482,0.003153,0.019271,0.010823,0.039127,0.004263,0.147438,0.001942,0.005754,0.018136,0.024343,0.002055,0.048209,0.058259,0.016999,0.289092,0.058064,0.028950,0.422519,0.005934,0.133300,1.762789,0.615286,0.463978,0.426213,0.309145,0.244112,0.176712,0.189794,0.167382,0.181212,0.169633,0.182129,0.174803,0.013313,0.005068,0.015858,0.008817,0.017597,0.008036,0.069256,0.003549,0.008540,0.020053,0.022519,0.003138,0.016071,Normal
0.100688,0.015875,3.056157,0.232442,0.248151,0.637565,0.007008,0.113250,-29.121090,1.758916,-0.090912,0.348563,0.383999,0.045811,0.061620,0.062263,0.065089,0.045196,0.056282,0.062369,-0.011377,0.010004,0.002755,0.015530,0.007226,0.054768,0.001636,0.185735,0.000846,0.000679,0.010993,0.026013,0.005012,0.059309,0.049733,0.023690,0.141093,0.044344,0.027859,0.260336,0.007013,0.110371,1.931672,0.418104,0.423709,0.338871,0.214167,0.240536,0.173907,0.115968,0.131174,0.122679,0.151158,0.178877,0.182018,0.015698,0.005388,0.020054,0.005717,0.020900,0.002706,0.068554,0.001495,0.000557,0.014063,0.028457,0.013773,0.012295,Normal
0.094743,0.009283,2.998982,0.239352,0.254364,0.689197,0.004071,0.088875,-29.967396,1.471285,-0.069334,0.487951,0.560787,0.049449,0.052787,0.074881,0.050407,0.004148,0.117565,0.106884,-0.023206,0.004267,0.001558,0.018213,0.010126,0.056226,0.001177,0.224954,0.000498,0.001077,0.003679,0.011178,0.001003,0.063852,0.028937,0.020712,0.114937,0.017978,0.024312,0.247982,0.003401,0.055041,2.045969,0.369271,0.311506,0.167231,0.195253,0.130587,0.156524,0.127074,0.112926,0.140042,0.124949,0.190454,0.193456,0.005113,0.002792,0.018936,0.007921,0.017575,0.001603,0.070541,0.000618,0.001782,0.002958,0.008167,0.002456,0.016617,Normal
0.115968,0.019988,3.038251,0.233944,0.233180,0.673414,0.010290,0.147490,-27.641919,2.009042,-0.026396,0.054177,0.237279,0.195266,0.064776,0.058337,-0.009955,-0.025281,0.016676,0.054086,-0.111560,0.025403,0.003650,0.015401,0.008889,0.037771,0.004703,0.127171,0.005248,0.004167,0.013565,0.024940,0.006039,0.047534,0.090701,0.023789,0.247742,0.079763,0.041696,0.410386,0.010153,0.156824,2.507444,0.511902,0.453218,0.451258,0.384686,0.247092,0.207280,0.202334,0.164659,0.193374,0.185725,0.191494,0.258470,0.033519,0.007042,0.015966,0.009953,0.020582,0.010563,0.074014,0.013280,0.007372,0.014128,0.022831,0.010625,0.018066,Normal
0.112980,0.016844,2.931317,0.224898,0.230088,0.703509,0.010369,0.136198,-28.384991,1.979695,-0.245755,0.220022,0.236216,0.129280,0.081309,0.041627,0.046152,-0.060460,0.014213,0.067300,-0.033865,0.010130,0.004293,0.015768,0.009224,0.039870,0.004129,0.143051,0.002412,0.006852,0.011308,0.025996,0.006112,0.047457,0.080784,0.020342,0.287636,0.075898,0.034414,0.396201,0.007248,0.135175,2.156449,0.567873,0.482797,0.331761,0.400327,0.332165,0.230903,0.171733,0.159232,0.176237,0.154727,0.192051,0.179453,0.010727,0.008415,0.014246,0.006964,0.020509,0.006963,0.066172,0.004257,0.011717,0.009885,0.025198,0.012307,0.015678,Normal
0.081133,0.019151,3.036214,0.214629,0.241771,0.578364,0.006972,0.083875,-28.942477,2.076176,-0.260304,0.309056,0.609771,0.112030,0.131741,0.100385,0.068523,0.010978,0.127496,0.197795,0.003750,0.006410,0.002981,0.019037,0.007380,0.056273,0.007354,0.188039,0.001646,0.001609,0.007765,0.019516,0.002630,0.056491,0.026575,0.029161,0.161652,0.038876,0.029457,0.300864,0.005932,0.077862,1.906663,0.666870,0.505648,0.360960,0.181183,0.145972,0.149309,0.147990,0.112652,0.164628,0.149492,0.168302,0.204541,0.007896,0.004644,0.016598,0.004791,0.022875,0.018038,0.089167,0.003334,0.004114,0.008381,0.018188,0.005790,0.019321,Normal
0.124452,0.022420,2.962580,0.234788,0.231510,0.735851,0.009632,0.152564,-28.075534,1.820258,-0.158881,0.230540,0.211502,0.089874,0.095093,-0.026594,0.036668,-0.087822,-0.007174,0.057334,0.022085,0.009068,0.002274,0.017425,0.015932,0.046524,0.005071,0.136013,0.001809,0.007868,0.012763,0.018921,0.002956,0.047760,0.081900,0.029679,0.300653,0.075959,0.035018,0.361840,0.006231,0.137190,2.065821,0.583307,0.413810,0.344897,0.329033,0.245311,0.191313,0.202104,0.195283,0.223737,0.177580,0.236723,0.236135,0.013892,0.003094,0.016919,0.022459,0.023260,0.007664,0.057371,0.003018,0.013794,0.010190,0.020792,0.004931,0.012286,Normal
0.109301,0.015611,2.980067,0.225798,0.234747,0.690037,0.009747,0.127135,-28.595449,1.888205,-0.029949,0.207070,0.221245,0.114211,0.115808,0.081746,0.033590,-0.024542,0.016638,0.039309,-0.007774,0.013162,0.003217,0.014129,0.011565,0.043230,0.003309,0.158134,0.002340,0.002872,0.010540,0.022501,0.003719,0.051093,0.059163,0.018782,0.262356,0.052782,0.030236,0.360028,0.007493,0.097003,1.774424,0.597043,0.466527,0.343850,0.318130,0.265626,0.202645,0.170912,0.151647,0.176822,0.187103,0.173158,0.209485,0.016014,0.006551,0.011720,0.012322,0.017359,0.004617,0.047621,0.005143,0.004969,0.010851,0.022798,0.006133,0.012615,Normal
0.103358,0.002164,2.971267,0.249042,0.261701,0.667735,0.003053,0.099458,-30.614557,1.620596,0.103786,0.363214,0.507914,0.079615,0.079886,0.020313,0.024139,0.027264,0.136754,0.176084,0.056056,0.003102,0.000493,0.015945,0.010112,0.053130,0.001936,0.245482,0.001096,0.002280,0.004155,0.011876,0.000937,0.067667,0.043827,0.007113,0.121509,0.025664,0.013350,0.243513,0.001714,0.068479,0.982209,0.228818,0.177478,0.230712,0.136458,0.134376,0.109782,0.072080,0.106792,0.086557,0.078695,0.095125,0.106927,0.005361,0.000773,0.009398,0.003152,0.011706,0.003139,0.044733,0.002686,0.006051,0.001344,0.009072,0.001312,0.011553,Normal
0.116856,0.016131,3.017170,0.239783,0.237949,0.777597,0.011176,0.187397,-28.596246,1.918960,-0.080214,0.220738,0.303233,0.106295,0.104380,0.043953,0.018898,-0.041820,0.063532,0.026175,-0.096909,0.016288,0.003262,0.015644,0.009181,0.043400,0.004902,0.144053,0.002713,0.002139,0.008468,0.030935,0.003533,0.049133,0.080382,0.019548,0.228912,0.082325,0.033509,0.592756,0.009015,0.218301,1.886560,0.724241,0.543695,0.290113,0.349458,0.241447,0.193302,0.204172,0.160842,0.191229,0.170730,0.196536,0.204409,0.018988,0.005449,0.015238,0.011302,0.019063,0.008051,0.059636,0.005616,0.003132,0.008198,0.032278,0.005400,0.013855,Normal
0.096058,0.020211,3.013316,0.211280,0.227901,0.643594,0.012297,0.126921,-27.797580,2.118302,-0.249047,0.147797,0.208089,0.142403,0.079695,0.043791,0.020100,-0.051109,-0.043336,-0.040597,-0.130361,0.020314,0.006170,0.027820,0.011825,0.034711,0.003259,0.123172,0.008796,0.004421,0.014096,0.022368,0.003667,0.046326,0.055722,0.025664,0.239526,0.062039,0.039164,0.392062,0.009808,0.128629,2.364155,0.610856,0.623483,0.384891,0.369075,0.316224,0.245712,0.228504,0.185365,0.187914,0.204159,0.176225,0.240426,0.022785,0.010600,0.023624,0.013269,0.020901,0.003931,0.074667,0.016093,0.005973,0.014593,0.021134,0.006688,0.015939,Normal
0.112351,0.009817,2.917639,0.232565,0.238311,0.765481,0.009440,0.158828,-28.753758,1.847588,-0.171127,0.382947,0.374599,0.042674,0.096444,0.022291,-0.005055,-0.015391,-0.008062,0.019824,-0.082112,0.014783,0.003188,0.028354,0.012122,0.044205,0.003406,0.149482,0.002550,0.003339,0.006652,0.017824,0.004923,0.047830,0.075956,0.013338,0.269565,0.073795,0.032470,0.479594,0.005850,0.173570,1.678901,0.528148,0.502920,0.337628,0.222681,0.226099,0.158497,0.196106,0.156082,0.177431,0.199051,0.170963,0.218350,0.014894,0.004947,0.025393,0.010176,0.016798,0.005019,0.065383,0.004658,0.005153,0.006479,0.015639,0.007313,0.015649,Normal
0.093325,0.009104,3.010596,0.229895,0.254889,0.544394,0.004644,0.068667,-30.109205,1.748010,-0.014566,0.448098,0.512237,0.126018,0.033427,0.038959,0.048204,0.029638,0.150209,0.149057,0.026022,0.010612,0.001825,0.013050,0.006754,0.059932,0.002008,0.227257,0.000730,0.000422,0.003697,0.018248,0.002040,0.066798,0.023186,0.015258,0.115603,0.021201,0.017245,0.093270,0.004303,0.025576,1.348165,0.340820,0.280767,0.235026,0.244492,0.190310,0.121899,0.103482,0.115813,0.140404,0.172768,0.150251,0.142774,0.013552,0.004697,0.010100,0.003800,0.016826,0.003629,0.056730,0.001677,0.000335,0.003128,0.020642,0.005416,0.011305,Normal
0.120023,0.019384,2.996127,0.237643,0.236642,0.817657,0.009149,0.170666,-28.371904,1.775320,-0.050721,0.203991,0.236053,0.118928,0.102343,0.020407,0.004892,-0.018153,0.041209,0.041510,0.001081,0.009819,0.002981,0.014676,0.010896,0.047088,0.003130,0.134776,0.001838,0.004302,0.014743,0.023411,0.003574,0.045201,0.084485,0.026775,0.225205,0.073554,0.032279,0.596295,0.008035,0.184798,1.951070,0.629736,0.494596,0.376492,0.326445,0.317348,0.177471,0.171067,0.173913,0.184775,0.173234,0.202870,0.215270,0.011945,0.006116,0.013658,0.015377,0.022803,0.003615,0.068822,0.003043,0.006858,0.017172,0.021311,0.007465,0.016180,Normal
0.108638,0.019199,3.004030,0.217971,0.224253,0.651465,0.013036,0.144920,-27.779526,2.010372,0.147187,0.035407,0.148766,0.057691,0.069205,0.078466,-0.021822,-0.057431,-0.056832,-0.010542,-0.078254,0.013195,0.006597,0.022931,0.012455,0.032236,0.003509,0.116461,0.001068,0.006707,0.014506,0.032648,0.004319,0.045371,0.075158,0.020344,0.269975,0.062275,0.029768,0.428100,0.010628,0.113317,1.781639,0.732901,0.528456,0.540548,0.346385,0.393952,0.238217,0.218996,0.189887,0.165054,0.239571,0.244936,0.200606,0.015994,0.011604,0.025884,0.013291,0.017235,0.005241,0.063927,0.001335,0.012943,0.012741,0.034843,0.008069,0.016899,Normal
0.112614,0.016197,2.961557,0.221071,0.226921,0.688957,0.011228,0.150018,-27.810936,2.032654,-0.201259,0.147699,0.186987,0.152218,0.121237,0.008684,0.008186,-0.058827,0.010676,0.064041,-0.058884,0.012277,0.002643,0.016666,0.012125,0.035939,0.007389,0.129109,0.003562,0.005550,0.015708,0.025763,0.003940,0.045629,0.063901,0.019621,0.271697,0.064466,0.034782,0.388985,0.007408,0.139329,1.962605,0.672091,0.533997,0.374351,0.365024,0.270020,0.252124,0.212026,0.165924,0.187280,0.189729,0.167197,0.196001,0.013032,0.004593,0.018077,0.013644,0.018595,0.009940,0.058736,0.007490,0.008032,0.015176,0.026885,0.005433,0.014366,Normal
0.094368,0.002579,2.941209,0.248822,0.263168,0.627833,0.003137,0.090250,-30.539607,1.566471,0.068563,0.443790,0.419435,0.076788,0.113941,0.069348,0.074882,0.030850,0.120635,0.181630,0.121007,0.002340,0.000810,0.010763,0.008993,0.066566,0.001687,0.238040,0.000850,0.000710,0.003255,0.011914,0.000724,0.066136,0.027358,0.008153,0.125866,0.026715,0.011730,0.263631,0.002562,0.088906,1.052847,0.221718,0.155491,0.253354,0.141030,0.099936,0.101006,0.073993,0.097926,0.114486,0.098477,0.125265,0.100490,0.002154,0.001854,0.005999,0.003614,0.013530,0.002168,0.037933,0.001553,0.000928,0.000866,0.005687,0.001073,0.009827,Normal
0.098780,0.072221,2.972362,0.245050,0.267958,0.531024,0.001710,0.060375,-23.043642,1.616272,0.032133,0.486986,0.590105,0.084664,0.122972,0.095119,0.056197,0.061016,0.151271,0.242295,0.107838,0.001603,0.000167,0.009917,0.008277,0.075318,0.000568,0.256925,0.000235,0.000234,0.002286,0.008731,0.000319,0.071430,0.022811,0.009299,0.051864,0.008982,0.003406,0.058283,0.000824,0.018231,0.114872,0.099075,0.090752,0.105270,0.125809,0.086068,0.093671,0.088169,0.078584,0.075742,0.086716,0.080516,0.095201,0.000800,0.000099,0.006238,0.002504,0.010114,0.000262,0.022639,0.000112,0.000145,0.000785,0.005815,0.000137,0.005737,Normal
0.106746,0.015055,2.927173,0.234967,0.241139,0.706762,0.009744,0.155225,-28.290910,1.900380,-0.063682,0.195330,0.228576,0.075831,0.179099,-0.009068,0.030784,-0.054115,-0.012831,0.129651,-0.009687,0.009657,0.004112,0.020275,0.016328,0.049352,0.004086,0.153264,0.000928,0.001970,0.010023,0.020113,0.001871,0.050751,0.050844,0.016646,0.349896,0.055945,0.033821,0.380055,0.006085,0.153269,1.658849,0.462526,0.467933,0.294043,0.298549,0.240464,0.140124,0.190320,0.168830,0.130913,0.161633,0.161950,0.156497,0.013123,0.007398,0.017351,0.019578,0.020986,0.006202,0.056158,0.001061,0.002780,0.009057,0.017023,0.002865,0.013787,Normal
0.090676,0.010217,2.969325,0.225487,0.250790,0.533061,0.005991,0.067083,-30.027293,1.835579,-0.130861,0.433303,0.548435,0.047193,0.139431,0.090223,0.050999,0.046998,0.108246,0.156062,0.012962,0.006372,0.000759,0.010896,0.009811,0.061838,0.002009,0.212799,0.000489,0.001999,0.005981,0.017437,0.003169,0.062819,0.026754,0.015577,0.162683,0.024701,0.020519,0.118227,0.004685,0.031546,1.416547,0.400788,0.336824,0.223870,0.159573,0.143142,0.107063,0.102596,0.084727,0.077615,0.113523,0.128088,0.155745,0.010193,0.001562,0.010092,0.007154,0.017995,0.004318,0.069078,0.000566,0.004839,0.005793,0.016530,0.009151,0.015191,Normal
0.088030,0.013213,3.054393,0.206367,0.223363,0.650342,0.013693,0.120179,-27.783205,1.997604,-0.072377,0.175646,0.122178,0.155943,0.102820,0.043078,0.016521,-0.074606,-0.014611,0.092766,-0.064944,0.016905,0.002037,0.013587,0.010445,0.038403,0.006845,0.119523,0.001691,0.005035,0.020763,0.033430,0.003455,0.046425,0.051441,0.015969,0.201334,0.054252,0.036321,0.439353,0.015151,0.107212,1.958361,0.747895,0.538882,0.485153,0.322479,0.304610,0.220588,0.242120,0.199933,0.220421,0.216636,0.190953,0.252473,0.020933,0.002646,0.012393,0.016561,0.027926,0.011772,0.070990,0.003330,0.009879,0.024366,0.030055,0.005151,0.015069,Normal
0.103154,0.017005,2.945734,0.227574,0.235821,0.694511,0.010765,0.151575,-28.083586,2.002648,0.154742,0.180445,0.220117,0.146951,0.083322,0.032332,0.041430,-0.027328,-0.006086,0.033384,-0.141268,0.029644,0.002442,0.021883,0.008785,0.036864,0.003522,0.144800,0.002398,0.002785,0.011273,0.024609,0.005878,0.051267,0.070077,0.016947,0.322869,0.076710,0.035708,0.517043,0.007395,0.183114,1.894644,0.664708,0.544294,0.342907,0.290952,0.298076,0.205308,0.204108,0.144689,0.166437,0.189777,0.171701,0.207178,0.031172,0.003969,0.021795,0.008447,0.018380,0.003973,0.070418,0.005558,0.004211,0.013487,0.025225,0.008735,0.017261,Normal
0.084406,0.023398,2.923599,0.210517,0.232693,0.625780,0.009617,0.101208,-27.709505,2.065042,-0.081931,0.094626,0.143649,0.111263,0.047767,0.015016,0.021478,-0.126364,0.032107,-0.035140,-0.106408,0.020560,0.005913,0.025045,0.010961,0.039454,0.005561,0.118294,0.007389,0.006782,0.018188,0.021079,0.004877,0.044701,0.031895,0.033120,0.269572,0.033047,0.023566,0.311923,0.006240,0.066887,2.246535,0.518465,0.481557,0.370203,0.313895,0.357215,0.203616,0.234460,0.181738,0.200124,0.210323,0.278156,0.257239,0.021711,0.009008,0.024222,0.009342,0.022153,0.006797,0.058806,0.013058,0.009867,0.019536,0.027123,0.008414,0.011951,Normal
0.116740,0.009203,3.035307,0.249024,0.252189,0.704685,0.006424,0.130250,-29.762676,1.714026,0.105393,0.342778,0.322334,0.173823,0.132214,0.068809,0.051410,-0.025892,0.125067,0.128419,-0.006195,0.008627,0.001175,0.011939,0.007386,0.051718,0.002292,0.175374,0.001160,0.000828,0.009078,0.030654,0.001926,0.054194,0.090925,0.017166,0.185357,0.069257,0.024981,0.503253,0.005652,0.160137,2.043248,0.472108,0.278252,0.365979,0.386996,0.236046,0.166551,0.143656,0.174328,0.156437,0.181716,0.153056,0.186854,0.012922,0.003282,0.009962,0.004372,0.019153,0.005302,0.077232,0.002217,0.000837,0.010787,0.031550,0.004652,0.017210,Normal
0.122520,0.020956,2.936408,0.240777,0.239249,0.738259,0.010961,0.164300,-28.428862,1.859956,0.020438,0.101706,0.214810,0.208198,0.058208,0.096395,0.024696,-0.042674,0.084789,0.048383,-0.059024,0.010964,0.002414,0.015130,0.010783,0.050589,0.004005,0.129555,0.002013,0.003857,0.009555,0.024049,0.005620,0.044389,0.093738,0.030214,0.282552,0.072591,0.029721,0.487629,0.008263,0.163937,1.936769,0.512536,0.398660,0.414439,0.307212,0.232967,0.164321,0.175862,0.156449,0.187724,0.190810,0.208801,0.205760,0.013701,0.004079,0.017359,0.013315,0.021102,0.007963,0.061943,0.003838,0.006512,0.010080,0.026680,0.009533,0.014733,Normal
0.120995,0.011734,2.973134,0.244835,0.245798,0.711983,0.007526,0.121594,-29.471390,1.712810,0.030448,0.244716,0.295662,0.083732,0.101872,0.111729,0.056740,0.039573,0.124863,0.078291,-0.060301,0.013584,0.001631,0.013984,0.008532,0.051413,0.003832,0.182077,0.000734,0.001336,0.006545,0.016112,0.008353,0.056276,0.065575,0.017131,0.204827,0.051868,0.025993,0.370630,0.006336,0.102752,1.802125,0.454077,0.456135,0.336536,0.274107,0.165078,0.143485,0.170588,0.133941,0.120861,0.160433,0.144429,0.209656,0.015871,0.002459,0.015815,0.004849,0.018096,0.006540,0.065705,0.000908,0.001594,0.005528,0.019271,0.013134,0.014626,Normal
0.122622,0.007059,2.952081,0.255212,0.256795,0.767580,0.004282,0.137000,-30.243819,1.517254,-0.041340,0.444317,0.447666,0.116126,0.091401,0.053224,0.051024,0.019922,0.170550,0.131464,0.007524,0.004927,0.001050,0.017212,0.009321,0.056416,0.001692,0.205188,0.001886,0.001817,0.004201,0.015571,0.000885,0.058273,0.085996,0.015779,0.216299,0.067147,0.027976,0.414107,0.003507,0.165002,2.155799,0.335282,0.325655,0.225277,0.223120,0.148441,0.176088,0.156744,0.094346,0.161326,0.145371,0.211345,0.195891,0.007272,0.001652,0.013184,0.005628,0.020679,0.002888,0.074392,0.004067,0.003303,0.003001,0.016154,0.000993,0.017923,Normal
0.118617,0.018460,3.031702,0.242979,0.242982,0.761878,0.009354,0.174687,-28.666232,1.839473,0.099469,0.128415,0.319740,0.125816,0.082405,0.054819,0.009319,-0.086794,0.043061,0.066962,-0.102571,0.022120,0.003032,0.019761,0.012145,0.047388,0.002634,0.143280,0.003140,0.001936,0.008950,0.020476,0.005226,0.049636,0.079354,0.025660,0.223910,0.074856,0.032679,0.493041,0.008165,0.186277,2.091725,0.550457,0.445156,0.394063,0.310948,0.194890,0.206332,0.217309,0.162918,0.178657,0.186675,0.183746,0.268028,0.031791,0.007255,0.023693,0.011845,0.019995,0.003864,0.064876,0.009103,0.002716,0.007148,0.021878,0.008704,0.015522,Normal
0.094086,0.015627,3.019976,0.234616,0.253075,0.661545,0.007657,0.109000,-29.534548,1.858976,-0.089913,0.290192,0.454912,0.097183,0.114015,0.122333,0.086363,-0.002786,0.101562,0.143309,0.045339,0.006775,0.003227,0.017997,0.008338,0.057861,0.002775,0.184903,0.001861,0.001041,0.007154,0.020493,0.002662,0.055513,0.040622,0.026538,0.216440,0.040124,0.025506,0.273187,0.006953,0.080897,1.789595,0.521159,0.421011,0.340777,0.193485,0.156302,0.123681,0.114146,0.106618,0.126496,0.139928,0.179926,0.169097,0.013833,0.008763,0.012762,0.003709,0.027220,0.004919,0.079291,0.004915,0.001298,0.007739,0.021725,0.007302,0.016686,Normal
0.096724,0.020079,3.035645,0.216641,0.231820,0.591963,0.013037,0.129678,-27.806491,2.227630,0.171098,-0.052513,0.169732,0.065736,0.114852,0.100145,-0.016950,-0.104889,0.001686,0.007520,-0.106167,0.022991,0.003042,0.024437,0.009701,0.034427,0.009243,0.115838,0.001034,0.001726,0.009589,0.039916,0.009122,0.048213,0.074375,0.020761,0.245771,0.067525,0.032649,0.494944,0.010247,0.151815,1.994183,0.651444,0.578910,0.509451,0.334757,0.252215,0.212845,0.226598,0.193508,0.208177,0.242052,0.203075,0.229818,0.024130,0.004964,0.023691,0.012637,0.022294,0.015245,0.070307,0.002276,0.001900,0.008720,0.038634,0.014834,0.014128,Normal
0.125349,0.021117,2.973557,0.243784,0.238010,0.788328,0.008375,0.166469,-28.471040,1.714495,0.036539,0.194383,0.247831,0.134026,0.076678,0.103078,0.028490,-0.053606,0.029145,0.017525,-0.117736,0.021286,0.002110,0.016130,0.008427,0.041757,0.002609,0.140347,0.001849,0.003176,0.008698,0.027174,0.006399,0.047812,0.085564,0.031893,0.242245,0.078307,0.029611,0.512201,0.005928,0.174913,1.697405,0.585608,0.449744,0.333099,0.227112,0.332306,0.209089,0.175136,0.146443,0.128484,0.159818,0.199364,0.191923,0.027571,0.002804,0.015613,0.005504,0.015092,0.004369,0.060400,0.003048,0.006276,0.009089,0.028890,0.011068,0.015087,Normal
0.083424,0.014080,2.975070,0.223538,0.251557,0.508190,0.006443,0.057778,-29.848779,1.942574,0.040591,0.340373,0.448895,0.064344,0.163928,0.158828,0.031312,0.016367,0.053763,0.049294,-0.010296,0.014578,0.001043,0.022148,0.008100,0.052885,0.001410,0.218662,0.000471,0.000568,0.004978,0.019449,0.002414,0.066157,0.028064,0.019584,0.166397,0.022841,0.018980,0.099829,0.005962,0.018198,1.335572,0.344962,0.381221,0.314529,0.197256,0.145793,0.149505,0.127366,0.088942,0.108702,0.148353,0.173530,0.172197,0.020010,0.001197,0.021931,0.003982,0.016658,0.002154,0.058205,0.000511,0.000605,0.004733,0.018159,0.004168,0.012043,Normal
0.106946,0.010435,3.027011,0.236064,0.247051,0.710978,0.006412,0.123500,-29.721944,1.812655,-0.239761,0.414315,0.546130,0.036280,0.078794,0.076862,0.025228,0.022003,0.102785,0.120743,0.034153,0.004451,0.001553,0.012932,0.009746,0.051794,0.001842,0.196356,0.000972,0.003206,0.006944,0.022220,0.001754,0.057644,0.057512,0.019061,0.215954,0.055302,0.034914,0.308187,0.006230,0.127233,1.858122,0.481557,0.532328,0.239900,0.284307,0.202004,0.159499,0.160763,0.116543,0.135505,0.194426,0.172101,0.208453,0.005017,0.002799,0.012373,0.006390,0.019625,0.002430,0.070034,0.001533,0.007110,0.007140,0.025183,0.004387,0.015775,Normal
0.087015,0.011771,2.919088,0.213598,0.230282,0.647826,0.010435,0.106537,-28.729491,1.907761,-0.151387,0.288361,0.263530,0.095497,0.095205,0.020788,0.056940,-0.025173,0.018031,0.074002,-0.086890,0.011032,0.003049,0.017339,0.008936,0.042633,0.004667,0.152085,0.007909,0.006445,0.015506,0.022728,0.003708,0.049986,0.030826,0.016696,0.290826,0.051536,0.034822,0.333120,0.006903,0.096171,2.157137,0.664188,0.578848,0.388016,0.245393,0.219063,0.196204,0.195152,0.142890,0.142069,0.175218,0.241134,0.228043,0.011515,0.007106,0.014611,0.009068,0.022989,0.007062,0.079170,0.022035,0.012742,0.017787,0.022882,0.007201,0.015580,Normal
